country,51 Open evergreen broadleaved,52 Closed evergreen broadleaved,61 Open deciduous broadleaved,62 Closed deciduous broadleaved,71 Open evergreen needleleaved,72 Closed evergreen needleleaved,81 Open deciduous needleleaved,82 Closed deciduous needleleaved,91 Open mixed forest,92 Closed mixed forest
Croatia,0.0906311150454596,0.0003311116136128821,0.0273221169641103,2.3680911759738934,0.0099289433005151,0.2115003399860157,0.1689977323819514,0.0022420662458674,0.0385948120535391,0.0
Albania,0.0135732612179865,1.445442921266249e-05,0.0096147588883961,0.5960209070271812,0.0117609135566129,0.224080226051098,0.0181347230218502,0.0004994591447583907,0.0290395932794817,0.0
Bosnia & Herzegovina,0.0285136927406093,2.3524025998256093e-05,0.0070769088979714,2.947212192114584,0.0083812318074971,0.3831741276919604,0.2612086198262767,0.0007165964002898223,0.025159297354008,0.0
Montenegro,0.0098381489816759,8.997179179459636e-06,0.0030751660617203,0.6585052133056266,0.002303988683407,0.1387902392178784,0.0310815778060058,0.0002253432107008614,0.0149053363218852,0.0
Serbia,0.0112623457866855,4.290768707448933e-06,0.0037804051680788,3.4281016551406047,0.0016285082446364,0.1741117727815392,0.1401841898249344,0.0001096830688178822,0.0035993079254587,0.0
Greece,0.0075898517925475,0.00025684428053367853,0.010500346848906,1.786337680589096,0.0411924731399667,1.9393986535736376,0.0530903037208851,0.0002169654761150009,0.0314212297554142,0.0
Macedonia,0.0002240087441975902,0.0,8.419284623784051e-05,0.9260504687700434,0.0006680996215860425,0.0773673874891019,0.0304706017778368,0.0,4.131873504936342e-05,0.0
Bulgaria,0.0284694237424454,1.2665493329677702e-06,0.0074336264314762,3.5614420921835808,0.0092920021211783,0.7853977743513617,0.1981659483620077,0.0004434147134422433,0.019846635449644,0.0
Portugal,0.0647736885920642,0.0102414665652148,0.0634979401586281,2.231122881820981,0.0166640187991852,2.1893009737729825,0.0035968852686342,0.00021727399560234065,0.0344482361932506,0.0
Spain,0.1762842685246139,0.0201629421019552,0.2451120905841731,7.380345132992605,0.1006568208825636,8.645654818698048,0.0468161759176501,0.007073545628061,0.3434205777819804,0.0
France,0.7276883216074024,0.0040860118992686,0.3639862994854757,12.63995649222144,0.1416595793994344,5.998748007127229,0.608112535838412,0.0099957151970072,0.2254000013381804,0.0
